program_id,n_total,n_admit,n_reject,admit_rate_smoothed
4c0de437d4297f671b3ee4fb43799643c8cf1a62,4,2,2,0.5
f5bb179406b3d1b5814c197b4a486b21c1f4c24e,4,4,0,0.5833333333333334
04608734c0e18c6d9e48cc492c0ce7b2e42071e0,9,9,0,0.6551724137931034
d4e5b6ebe33a89be814f79a444821385a374c45b,1,1,0,0.5238095238095238
8016a129916c9ed51795ccc22775aa8440acaa02,1,1,0,0.5238095238095238
da962a5bdf1f1db700e80cf7bb2238a16d7f9543,1,0,1,0.47619047619047616
9fe32eb957c3afc786c5f7a54c3d6090a4ce5b75,4,1,3,0.4583333333333333
94f314b36d3e5b570afe3604db0d5cf7740d31cb,1,1,0,0.5238095238095238
bf49ddd4b8b55fd65a90b12cddce19c569892757,5,4,1,0.56
8db14efe08f3b69ef2f5781a4c0406be399c1847,1,1,0,0.5238095238095238
2d00934272c8fa72aabbf4a3dcc61056e063f929,1,1,0,0.5238095238095238
bfc5cfabfc05497cd1fb1fe0893bd99bd9f4b72a,1,1,0,0.5238095238095238
3082936fdc4be98376ab8bc5b538aae21601b7d3,8,8,0,0.6428571428571429
a6c6cec97ed06c890668116227019869b3ad578c,1,1,0,0.5238095238095238
080652d84f98ac5a044646b380e6401d19426053,3,2,1,0.5217391304347826
089c213b9099ebf060adc4ae778ce47127e8d685,8,7,1,0.6071428571428571
c6b8fcf70ab5d61420f7e0a8a1c30378bc2a2630,12,11,1,0.65625
83d91b8c6b70e6172bbc735dccf54599c9fb6e7d,419,320,99,0.7517084282460137
809acd52effb9de35c1a371534a875f449105aff,267,166,101,0.6132404181184669
15f477ece87180f29955ad44ed401f51faf94d95,15,15,0,0.7142857142857143
41e7c6b44162f02cd61e2c3439eb37b5aa8ab5ca,1,1,0,0.5238095238095238
6ac967c68710c7552dfb5e3e014286321ab30adb,3,1,2,0.4782608695652174
d41fefba8855fb9e06c7317537ea8226ae946f62,22,8,14,0.42857142857142855
d330cd787571ebbc694889a4109a85c4243aaec8,7,5,2,0.5555555555555556
c33bbde21008a56e5f036bfc6e79b1a396dfd48f,7,1,6,0.4074074074074074
3e7ec592af5f996fd872f77cb68c46fe74fbc2af,12,10,2,0.625
6dc1834a0076b7b8037139a3add00edce13bba9f,1,1,0,0.5238095238095238
9fc554ab47cecedd4fe465be09fd36f55783742a,3,3,0,0.5652173913043478
d9b5aa0dcd8da94c312084ba71c4af67362ce387,32,32,0,0.8076923076923077
06309cb27abf7daca5103a9e8e919dd0605d0b5f,17,15,2,0.6756756756756757
d80c6b625f0ee4158fc7f7dad8892b991d78bf29,362,254,108,0.6910994764397905
6947bb3c2fc244f33bd7f64ae5f27f9b7fa83726,2,1,1,0.5
13f987966382c9842fb0f5ba75456a82cce53d0a,362,52,310,0.16230366492146597
d34e3c353a95d406d18762e1697968a7c4c9230e,1,1,0,0.5238095238095238
dd554900f8b69c02ae59fe8e688b4da2c0611e4a,2,2,0,0.5454545454545454
b123879e8bb5e4bcbf21333d68a2c672a09d3118,50,31,19,0.5857142857142857
4d51f80b44d6ca11709c53c6480759b97128fe2a,6,2,4,0.46153846153846156
ec291713377e99ac4864a9890b50d580622c7f53,6,6,0,0.6153846153846154
1947b54a5b4daaf14f9a12f1ca82c68a955b928f,569,376,193,0.6553480475382003
eea42512b1c47d467335f912a752cbcea01edb4f,4,4,0,0.5833333333333334
c458d8d97fc7a445a153b2754240958cb64939bc,1,1,0,0.5238095238095238
2ad4c9fdb91b4f998f148fcb373f74627d48f68f,1,1,0,0.5238095238095238
819a7dd936b4b1dae98113a72635548c31699ccd,14,7,7,0.5
9545389d81a2423a1f88c03da2aa42e49d41b6b4,2,2,0,0.5454545454545454
8833c1fd7fd9bba36292ac8a4d25a2b7ca52d8fb,1,0,1,0.47619047619047616
77338aeb2fc41a34cefae10386d66decc10cb001,4,4,0,0.5833333333333334
cf878eb2f2b4eeb5caae676250709e1fd21685be,5,3,2,0.52
0a02e6cf132cd126bd93191b255122d0a6268cae,13,12,1,0.6666666666666666
465353908befa30440ecbde9862765725d577e8e,6,6,0,0.6153846153846154
59dd93c83c4d82e35cecc15428f1fbfffa387592,2,2,0,0.5454545454545454
7a85e224cb4225ec3ed88342c3631e7b78867160,1,1,0,0.5238095238095238
e35f61c054e0eccdfa7b3aac3a2ec981c9696c63,11,10,1,0.6451612903225806
40523609dd3b2bb9faac46970dcffc81b89d9dc5,7,6,1,0.5925925925925926
359f0ca5be3bddae8413defc60a54b3cb5c45c7a,1,1,0,0.5238095238095238
57540ef1173e647dc616e9a4309bdea0c555b5ee,1,1,0,0.5238095238095238
29f5a93f19fea970a02a3ab3499add734504fb16,1,0,1,0.47619047619047616
ecb51ed09c6a59d7d5745c05b2a9ed23ee60edd6,2,0,2,0.45454545454545453
671914c346b4282bebeec350efc84f18e09bd22c,2,2,0,0.5454545454545454
62c80d7e933120d4c85d3191bed64d1836001de2,1,0,1,0.47619047619047616
20dd138bca43d3c418f4332de4c6c6ef0a1140ce,5,4,1,0.56
b40c5ca21c006cea45ee632238f0e41a845c8a0f,1,0,1,0.47619047619047616
80c44d027737311cf62ce1e7d7fa068c4a053c86,311,233,78,0.7341389728096677
d9c18571953bf6c874521729e272a61cca61b025,254,219,35,0.8357664233576643
b1590f476e737463d379995985827208e05b733f,18,10,8,0.5263157894736842
d79b6f0ee7d2ed44697079eafc2e647aa2c9db33,1,0,1,0.47619047619047616
1b6c8ccc1fd940a5951b2b78170b1bc6fb1ad265,7,7,0,0.6296296296296297
f3620b3e119254ba6298624269c17f4befb5d45c,8,0,8,0.35714285714285715
576b8694b35750e4d4934ae4907667ad550bb023,1,1,0,0.5238095238095238
90a4278d298261f5bba24777f1cbcd6ac00f80f8,6,5,1,0.5769230769230769
723f4e365e7ec14357b9c13641e058aa60cc2ed2,1,1,0,0.5238095238095238
45d82776dfbc5cd517977b925dd1a7562eba00c0,2,1,1,0.5
50b9d82f7f164323eb4ba63988587bae8b13d2dd,25,17,8,0.6
16fbe9a07358a1f1c9ace8f237ff8d84e89993bf,11,1,10,0.3548387096774194
94ded934c5c51ac753d4208be3df05c36bafd3b2,48,36,12,0.6764705882352942
9eab5b4f0d81192b0bba087e6f8c9e7c9b95e49e,1,1,0,0.5238095238095238
ea7790a560cc22c0af37c55065704e330f238053,18,16,2,0.6842105263157895
29e3230855e1ac84d7f43f51f65d348349912fbf,1,1,0,0.5238095238095238
babee1dabc2561b5ef2a10e0cc74bdb8b01afaef,1,1,0,0.5238095238095238
dd6a86136ff55557b688ebb645011bea6fac2bca,1,1,0,0.5238095238095238
e8f9ca14f1a9ba2003d97fac676001a8bc30d398,2,2,0,0.5454545454545454
49145a481da6901c00ce9c466997fcfab2765e1b,5,2,3,0.48
df7a8e1b65ee7dc393376b6bf5f07a107b15d41b,18,15,3,0.6578947368421053
e4bf5e5481a8ae8b0edbab92e7934d47dc3dcc14,29,26,3,0.7346938775510204
a033cc29f262fab3174e4d69a1a2abc422f35c93,1,0,1,0.47619047619047616
fc9045a025b3d868e9de80bcdd0396e11a96a299,2,2,0,0.5454545454545454
abe1369cbcd451bdbc9834fee0db97cf05079fcb,1,0,1,0.47619047619047616
a6c7878353ce109bf5cd1d86d8e47f868ccaa798,1,1,0,0.5238095238095238
3fc2bc6381ad3a4a652097ceb6c89d4a4d21ac3f,2,2,0,0.5454545454545454
f72b7c55b04f3955173a94fa15f727c1742bf2ad,1,0,1,0.47619047619047616
c29ff040f0ad8153c11a0a4ad47abac104bc0e9b,1,1,0,0.5238095238095238
d94c81a676b7f9e964265d196723c6a4001f6f85,470,422,48,0.8816326530612245
a6fcad714ecd80a9e9f12b213066cc9d7bbf36e0,1,0,1,0.47619047619047616
e8ad4674ddb8bf7d2860815f506b3519e03f898f,1,1,0,0.5238095238095238
664885e720008233140e848e048e1ca67d9d878b,1,1,0,0.5238095238095238
529448ff1b9355aa5b6ccb6e4e1879e20e9cb884,1,1,0,0.5238095238095238
adf4266589f0d81166b43bf013cf3bef3030e37b,6,6,0,0.6153846153846154
6718c579ad492268856c0f3a2b58a334d5290334,34,32,2,0.7777777777777778
fbd3ed7fbfc37451a65edd2d4d6ba65af1977851,6,6,0,0.6153846153846154
f742898c4cca9c194349def5abe0df1455c68e96,1,0,1,0.47619047619047616
edeb9d75dbb40a8676c5a992d99a9cfb18f369bc,6,0,6,0.38461538461538464
32bf2f2eb4b84a75967a2b40335a786e0acfbc26,4,2,2,0.5
cbcd0e001212146b7a624f5a6e4d748b39a338c1,2,2,0,0.5454545454545454
81b23c7ddaf6e43b933455e852c5017cde45bded,8,5,3,0.5357142857142857
0e74d713635647c786ec3ab75876e1a4bb9a10d2,274,187,87,0.6700680272108843
555883bf81dc2b2d205e48ee206e61019ec8c559,24,14,10,0.5454545454545454
2a1fd56ab7960b73a1a836d5d46904c100f8010e,1,0,1,0.47619047619047616
98c8a792142913af2415a1a9801e47b3f5293e73,1,0,1,0.47619047619047616
e63159935139600727edf2bb58466b9de527feca,4,4,0,0.5833333333333334
e8b53f3a09d9c5876039a54397bb6bce91449e36,119,101,18,0.7985611510791367
69c3d3c9a3c0759d5728cac18610a9639e41d84d,5,4,1,0.56
26eea8c332f84b247ef62fae5fa783e53727c17b,17,8,9,0.4864864864864865
81cbffa55466604fa90297d9b9845328b2fc5664,8,4,4,0.5
64f0b4a8fef3ae83339551040dd6d6fa657de1ad,2,2,0,0.5454545454545454
b76d539954f3727999af39f0e3e013803952ac0f,5,2,3,0.48
9402b668e7a546b002803e1b6288551a20ddd9ec,21,16,5,0.6341463414634146
dfeca9d78ccbc8c4039d9953ef732357bf891fcd,24,24,0,0.7727272727272727
9fd3850464e2bfc05ec3f09422475fa59b844b06,66,38,28,0.5581395348837209
a3bf0e9e9e7462d1c0d6f3801a00f1d87de490df,24,17,7,0.6136363636363636
5d93e480c4ccb73a15b1795a1c89ae5908843783,4,3,1,0.5416666666666666
5ffb230d036348a135418207686dab769d480dba,4,4,0,0.5833333333333334
e5ce13f0ae6356519b07d2d3d6bdc56dd2465203,187,39,148,0.23671497584541062
cda58cb2f32091feadb53f39ea287906d045ee05,1,0,1,0.47619047619047616
25ee37870851087a0a248fdb01207469584a20e4,1,0,1,0.47619047619047616
0c767d9a21820692b197f2562cb5f0edd5a90430,445,384,61,0.8473118279569892
457935c6c350acc2571a73eb9ba554fe7a2a9d00,2,1,1,0.5
1a32088623acae4410181a94747605ae2e7939fe,6,6,0,0.6153846153846154
78cbe49c22e5bdfee50039d3fb9c6259e1ba2898,5,4,1,0.56
baf8b94d5a053d6db3f89b4a4fd4e99e99cbe0a3,45,31,14,0.6307692307692307
fac883d95b6d3b8fb654fa7f29e41560d8c23e08,2,2,0,0.5454545454545454
a6d018b748df20d5d6ce358d3f450231151d2408,4,4,0,0.5833333333333334
37f5da38e3dfc2ca6d989564157c260c4f7e8925,1,1,0,0.5238095238095238
bc81f67aeabff08f998513d9d637bc01c5a88659,1,1,0,0.5238095238095238
a30d9e8c3bffc9c0102833a4f25c7d02534f3d2c,2,1,1,0.5
c5cabf48ec9c49e2b201eb7b8207f1fc7a160fe7,1,1,0,0.5238095238095238
ffac2efb79bb56d5551a2a59cb761d6f0cafc3b6,3,2,1,0.5217391304347826
0afd10b7c3158f034c643c4e0d9bc198f8125d91,42,19,23,0.46774193548387094
7fc16ed0ac7e0d6298dddd8b233a6f7567ce7352,18,10,8,0.5263157894736842
ea8050d8ead233523ac013b9b2d0871d7930a2d5,2,2,0,0.5454545454545454
13d0544b93933f0e17d755a88d642f3eeaf2ea11,2,2,0,0.5454545454545454
1d6a2d945b2f0ebd4b8d9329c479f0c23e3d5326,1,1,0,0.5238095238095238
d2c1dc926f5f1ee90ba55afe99b840da01234cc2,1,0,1,0.47619047619047616
a35c62af872c23eb5ebbb9ed4c467fa495d45de9,46,34,12,0.6666666666666666
14f9afe3f85e8863b8e2b1f816a04d9e1506808e,34,30,4,0.7407407407407407
8928953c0966c4140159cc69234337e25a5980eb,2,0,2,0.45454545454545453
27af8719e05cf17002e85152a98be1b413a4d43b,6,4,2,0.5384615384615384
3c5118425d28d03f7d4314fbb49adea998a3dca3,1,1,0,0.5238095238095238
bfd1133fcee295eb7dc0dcf8109cce3c572d7bc3,2,2,0,0.5454545454545454
e7cd5e779f743621f621a8b3c10f5ee140255c35,1,1,0,0.5238095238095238
81e0b484a00ad856b7dc0ed07a80d0faffe04502,1,0,1,0.47619047619047616
40c642b6edea14e53659fadb8bef2afd5f486c53,1,1,0,0.5238095238095238
cc27a5656a23a65479ecb80b0abc9aa94ca9846b,1,0,1,0.47619047619047616
c34321344125c93b4a79a31ebac14ec6636e0bdf,32,18,14,0.5384615384615384
07c3012acd11a4984afadac87e834816d4d5ee90,2,2,0,0.5454545454545454
41c62ce12854a864eac9ec47fb610c598823a6bd,2,1,1,0.5
7386073c8e4f417fd0d4f585d475b147cebae697,1,1,0,0.5238095238095238
48f49f179d731b1a0874ee689f4242506a9d4248,73,47,26,0.6129032258064516
407d10e0773464d8328c95f9354740e326a0be82,39,34,5,0.7457627118644068
2a2d43e749c92936f80f051616f82b02a1e17397,49,41,8,0.7391304347826086
b9aae9084c990e4d3445e20e5adff4abd5ebbd34,2,2,0,0.5454545454545454
269e1b627b0172737d550135b75b5ff0befd13de,57,52,5,0.8051948051948052
76d739c54ade52b17ba2089012374be5f6174f91,1,1,0,0.5238095238095238
ec092185964b0c13a97c1e351a911d531c405cb2,1,1,0,0.5238095238095238
3d1d7e112ea85992d8600ed273d7186444ae0cb2,10,5,5,0.5
21b6ce29ff3f589d5b8f6bccf5ed6968489dd0fe,3,3,0,0.5652173913043478
c9ff4636cbd3b8e2ee4aac48fa231678a32eee98,1,1,0,0.5238095238095238
56bb1fa60f8d3333dd5d9507b5473cd02c1c8701,10,9,1,0.6333333333333333
ba5e63ee197d6890fda83df1ffb4f1c9830514e2,98,84,14,0.7966101694915254
7799e52cf936b02f212f367709e8d6fb582cf701,3,3,0,0.5652173913043478
764e77a9400eba547c5819e502c780557e85fdce,16,14,2,0.6666666666666666
8a93e7ff256255b1292583639653bf152a521915,1,0,1,0.47619047619047616
151cca5bcae299934b4dd73bbc1af99a0d5f1fd8,117,79,38,0.6496350364963503
51ce19b21a5edeb46ef9d631ad3ddab7321c99df,3,2,1,0.5217391304347826
2f1fd3f47625143a6e4428beab8bc8f9f96b6df8,2,1,1,0.5
5264dd3a243dec5bf6382046d8b785689c376c67,2,2,0,0.5454545454545454
204b801b8255c0ba0880c7fe62437a999a25f7d6,1,1,0,0.5238095238095238
f57d2a7ca0ad0486b158d8b87ebc25fc9230b025,2,1,1,0.5
1159698cec87345cb3903cace512738eab3885f7,2,1,1,0.5
ba750ab60c5eb4aa6d8fa80ecdce726abacd953e,2,0,2,0.45454545454545453
a1bd236f7433c85f89e3b2d72263e9742dc8b643,1,1,0,0.5238095238095238
d7528b8c96e2013ce3ec70ead89a65e773ed9c01,1,1,0,0.5238095238095238
d498f57e852b646c5ed6a199e52434548142274a,2,2,0,0.5454545454545454
f6c7110f12aa2875513cbcdb586b0af467a4cd6c,2,2,0,0.5454545454545454
0cee0194bb573b51a3d93a62570224c09b22cb98,1,0,1,0.47619047619047616
a5a81d9befcd638b9b66c5456d30895d0f19baca,10,8,2,0.6
78b26182508ad144c091e272895b564fbfcdfa83,236,198,38,0.8125
2adf31f32c13fdf5d44b5d53fe363c2ec6b37ab1,2,2,0,0.5454545454545454
39da8ecd851ed1caa9dcae2d9e835d07ec66ea0c,2,1,1,0.5
3386f7d60c0b7d650176b608cd7cd926b24447f4,2,1,1,0.5
b2250d681be3ff6d0af6ec186f024cd99226d726,97,25,72,0.29914529914529914
a6bf2b481275cd7979823114341dc0c4abdc472d,1,1,0,0.5238095238095238
3fc2dd1ed924cea1fed6b4fa7a86ca6004caf943,147,121,26,0.7844311377245509
c103d934ce69a32be411b881805f32f872e90118,1,1,0,0.5238095238095238
2e974f92e959f9911b0ed3d9724c12bd049c5bcd,82,76,6,0.8431372549019608
d0677b22785adcd509e19b917339ef5423627fca,577,408,169,0.7001675041876047
b5c9f1ca9ba09201daf197bf1fac59ebfbe0db1a,17,10,7,0.5405405405405406
d9fa45ecf54992fcef9e376eb2991bd014d6f230,3,2,1,0.5217391304347826
b25bfc4bf4e43859558f3446c87b784a0a33962a,7,6,1,0.5925925925925926
790d605a6fa2619a60efebee910bfd32345d263e,2,2,0,0.5454545454545454
7975a862f01ee35981fb2402634b985ebc7ca137,50,39,11,0.7
02ef3313ed8845df0fab8b71e4ba71b66a0b4b7b,4,1,3,0.4583333333333333
4edea7731953d68f035bc9589c4d1f73653dee67,5,4,1,0.56
28ac7a5d54ee3afb5fdd4c81e8e7b91069cee7ff,7,4,3,0.5185185185185185
28d70eb5a70c1b877e84180fc4d9d321bbf49878,7,7,0,0.6296296296296297
1b26a881d6a960f8711d1fdd46ac244d27b3e85c,1,1,0,0.5238095238095238
e22fff23ce562b0c5f4b4eeb124c89a4616ad371,182,148,34,0.7821782178217822
09c1b8bc5aa832bfa65742876ccf0d5b27148910,3,2,1,0.5217391304347826
b5380b1f7ec08f2c5a67f5673d1ff3dc3db6fa67,7,7,0,0.6296296296296297
2f21f6b53cecc83e5e1fa292477070c56ebc4560,1,1,0,0.5238095238095238
aafd459036a9ebd0ad1f251ffdd6e6f39490d5cd,3177,2664,513,0.8364091335627151
6f45bd07ea8b17cbce19197b0e9755b642c08ccf,1,1,0,0.5238095238095238
0753747790b63c8141f5bdddf207ec9f913371a3,1,0,1,0.47619047619047616
81e13b371357eb29300d3e7da1f629accfd5fd5a,1,1,0,0.5238095238095238
6d8c4c7f77d312c7bb5fb961341a0a4e635e952a,1,1,0,0.5238095238095238
1fd07a4f19cc7e10da63ebe05a3cba31f4a91d84,15,11,4,0.6
fa7d221cdeb8d2669c6b3e4136e2c5d3ed89c208,5,4,1,0.56
3424bf9edcb52ded70def6dd675a596896c7ab76,16,16,0,0.7222222222222222
19b811cf23c9f8505961a04a91c8e35d75b016a3,11,7,4,0.5483870967741935
47c3b0b443feb564af670548e384aa15cce90cb9,3,2,1,0.5217391304347826
866d5a44485cf067bc45f75e60e5bb862dc06ec6,9,9,0,0.6551724137931034
5aef759941abd81b7d17d5b0b329be658d135bf5,5,5,0,0.6
0773f350cfbabd93d27448fc68a1799d461e9682,157,138,19,0.8361581920903954
7193964ede7cbb18cc4d3da5025bcb280d792c8c,10,8,2,0.6
f20862af5358c822206c06f94dc84c8d1e5a09cc,6,6,0,0.6153846153846154
8c771dcb23f9950b13a4e8de166db19e7d4ee965,2,1,1,0.5
8d05fd724fa5092c13df394bdcf5ad0db4290d87,7,4,3,0.5185185185185185
378a984cc80b3cdf92631335051e9e2af9ea245a,2,1,1,0.5
0f5bbcdabbb1040b6a39b26f277ad1f23628158f,1,1,0,0.5238095238095238
cbcb5c9a66c605e2e63b0a29a244ec3316812e11,3,3,0,0.5652173913043478
bfb57bb5f3121acfd5ba6bdbf6da0aadf4add087,2,2,0,0.5454545454545454
96a47fa5fe5cfe80fccb053341cc7123fb201e6a,1,1,0,0.5238095238095238
675984232d3a2ee54586cac95f6707600e430497,13,12,1,0.6666666666666666
d5a103b01eeb4e5492eb16353500a2539eb3b13d,4,4,0,0.5833333333333334
32e97392e9e702549c4df3c26f51a5e51c2d1b13,8,7,1,0.6071428571428571
e057af7ffb08f960bb2ff1fc89e2e1af81e3af93,1,0,1,0.47619047619047616
8630ee53ff14f7a4715c588906d898b9a76e4b41,1,0,1,0.47619047619047616
b862d2279034955d81b57c9591559b7e02c46093,4,4,0,0.5833333333333334
0a2f7e6d0fa27bdc35c0df6893f992e7630c01d8,8,6,2,0.5714285714285714
c2447b59bbfd1f01b9ab595fee2434a1f72b4b5c,276,105,171,0.3885135135135135
d78a6db0c89980bf1829f3236502f6d44dd8d695,3,3,0,0.5652173913043478
e3cf63c236a1032fe5f37a66158f2b7b9378f4dc,35,5,30,0.2727272727272727
7c873b53a378e69ff4e8aecb54afbb199084a89b,1,0,1,0.47619047619047616
8558e304d29908cc158ab586f43fc70d136e84b9,1,0,1,0.47619047619047616
ed3d3b3d3f31ebb5aaa3407650297c1f7114b4f1,1,0,1,0.47619047619047616
018450d67768de3b6c2a1be164ebb7b6682eacda,1,1,0,0.5238095238095238
cdbea937ae102f26dd4484ab0912f9a57e37d882,1,0,1,0.47619047619047616
bc140c0c2380ae159838e17b2534793d6f675457,225,150,75,0.6530612244897959
0f86d42e053f6e590c18cc35cfce19aa4d7abaca,3,3,0,0.5652173913043478
03529e9c3a76e2101963f1bc64934b7b002c2fdb,7,6,1,0.5925925925925926
5b9a914f0308961956344539b3c2633c1a2a6f64,7,6,1,0.5925925925925926
48c8f24cacf692bec3071a7d3e88e426c3f34882,1,1,0,0.5238095238095238
fd3e2bc4115731e0d79477af4a65d20cc0591330,867,230,637,0.2705749718151071
eab7bc3233d40d705a8f512394637ec1a669994c,1,1,0,0.5238095238095238
3fffbac4e23b14415393e7011d00a5a634e8cdc8,7,6,1,0.5925925925925926
8020e5e7f827c03080288e7a9086e41c1e52278e,1,0,1,0.47619047619047616
d651a08063713479caa057ed61a64acef7cefdc9,1,1,0,0.5238095238095238
bd28b515c63a2e2277f220e1e0c1b1cd553d5ab0,2,2,0,0.5454545454545454
5b6a36b6bf2779ea0465f9f5fe1a7d2da0b97613,163,145,18,0.8469945355191257
8edf26ecb46decf9cbc36110e2087fc9d2e8522e,1,1,0,0.5238095238095238
71a6e5a819714fca2f9883516a09365081eb0778,1,1,0,0.5238095238095238
530c6205052c50a7a8b29ab81af781f08559a217,2,2,0,0.5454545454545454
392836198544d71b9a0158a9b204dcedbbf77469,2,2,0,0.5454545454545454
fe1620cff6ea80aa0d85d17772ca7f3d054f28c3,1,1,0,0.5238095238095238
6b04da179121c1d12df16644be9dc8b8188c9993,1,0,1,0.47619047619047616
aed575442bc59787c0ccc4f406da90bf8fdeb5c7,4,0,4,0.4166666666666667
c70756de847d35459cdf4ad7c8921751380f78c4,2,1,1,0.5
5c66ee838a513bf0821769dd874cf5c77e1e46c1,1,1,0,0.5238095238095238
21dcf7b2984e33fde7328968e6ea1904b1c41163,11,10,1,0.6451612903225806
8c18a98124fa3a4543bd1a96d1cdc871cba56550,1,1,0,0.5238095238095238
f13c6f727eacf8fabb7ce95419fc936cfd1c008c,7,7,0,0.6296296296296297
180fd4636e203e580942e4e520af4e6f9b67690a,5,2,3,0.48
9716a4092d47b3d890510c3256e701946ea09018,4,2,2,0.5
741e187ff29e3b61164ffde7f769cec7ea01cce0,7,7,0,0.6296296296296297
ad86ca6d6bb93862dd6000de27bbf74767b29e67,1,0,1,0.47619047619047616
5e3fc6cb1a546b2fa174a131496909e53525ebc3,4,3,1,0.5416666666666666
c655c56d44fd990a021fd4515586046551123d12,15,11,4,0.6
391ef01b4b02e543583a7d474e21ddc6660d82ee,3,2,1,0.5217391304347826
6985ab5084189f686774d139d798108d9c626055,6,3,3,0.5
760a6a604697793cc6e25457905b2f27ebe744b6,6,6,0,0.6153846153846154
ba5a0ad616bdbae2003c20a722c12efa14e9720a,2,0,2,0.45454545454545453
2a18c11006617dc9f33283494481a2ecb859cdc1,2,1,1,0.5
6e92010c12053b562e95b449ba79d77bbfceb4d6,1,1,0,0.5238095238095238
58a51f6ab175c18cb3d74eb7ef5f4dda20117af5,1,1,0,0.5238095238095238
fde2f032f15db65a1ebf67482db701e3677fe703,1,1,0,0.5238095238095238
e27b9edb8ceaeceb739184873e33c2b3ee3ac15b,972,890,82,0.907258064516129
6a10b0528030d3c87e0e8822386b4b3393a2a0bc,1,0,1,0.47619047619047616
00ee88226755f001a773a483a1dc8cf207dbd824,2,0,2,0.45454545454545453
e94382a066ba15733facc9361577e69118ed51fd,2,1,1,0.5
aea459ab07187aae314f9c25285ac4975e73e44e,3,3,0,0.5652173913043478
65bbd3b62e7dc34b4a4e4098427e3842113d9500,3,1,2,0.4782608695652174
422d05f4c343be92431b69dbf575c29f7675e88c,6,5,1,0.5769230769230769
15977defedaad7445a90634918f6b009199a4427,4,3,1,0.5416666666666666
d87f95115375cda9203810e2001f630cb501cab3,294,264,30,0.8726114649681529
cf56359722f4bcbc0163223fc33f3520b719e7bc,1,1,0,0.5238095238095238
62e892cf011d207ee7bb2bc8ca8fb3b5c44086ce,27,24,3,0.723404255319149
0a6fe176507325c812b4ce2399a4ba8ada72331b,3,3,0,0.5652173913043478
37fc015b5fe593f22efb702b695ad415a628fd6d,1,0,1,0.47619047619047616
9c493b90a051910ba7ec0d2b4f912530f0e329a7,1,1,0,0.5238095238095238
fba0d7def44bdfb2d34ffc25d2d568c138d98d3f,6,6,0,0.6153846153846154
e6f8d99618404c8e52501c30e22f868e6f508267,1,1,0,0.5238095238095238
66cd5cd2e846ae5a18ddd6cf3d7a716e72856091,2,1,1,0.5
c0f3f148f524774bfeff9c5015eacd487572012d,76,61,15,0.7395833333333334
bd47bfcb5335028f4e515419dca6a0cfe724468f,37,33,4,0.7543859649122807
fa1dedae23dadd8316f46589ef747740f1bcf190,4,4,0,0.5833333333333334
f25e0abd3cf86b59acfa68584a902e3182adb45e,11,2,9,0.3870967741935484
5e0c343cb8af06f190dfd5440d377482503fb198,3,2,1,0.5217391304347826
523ffe5fd7f0a5fe4c441615b8475ba8f842f5b0,2,2,0,0.5454545454545454
06cc316aff3c055b246c61bccf6c490e824a89b2,1,1,0,0.5238095238095238
7d27dac3e5db71e0fed1fccda140e307d3f63843,3,2,1,0.5217391304347826
df16965ab36e8d91e0cc431e366e61dd419d3243,6,5,1,0.5769230769230769
f493d7bba9317e03e01963544cbe2a9881b3b1c5,5,4,1,0.56
b7c108e837891bd4a8874c0407abd1fc99d6ff72,2,1,1,0.5
b7403c76c8bd862f404c3b9ae0aa2f541ae0a785,7,7,0,0.6296296296296297
644b2730692e22014a5a22dbc97aa2490c1dd256,5,3,2,0.52
7c0454a46edf28e0be601e9872182a691300d804,19,15,4,0.6410256410256411
5189371ba48451c57e44b5a8c27bd15cb1e933fc,2297,1350,947,0.586965904186448
378acb1be4019046b82caaf8f3cdd19a61601ff0,1,1,0,0.5238095238095238
26add483245e366abbe16789e13dd072201c992e,10,0,10,0.3333333333333333
96851e03587a63b15acecc82dd5340c4b97a9ced,66,25,41,0.4069767441860465
4c866cada9b74e661f32782c826c0f82a7e6e09b,75,68,7,0.8210526315789474
bbad8dbb0cf374dd4afee0498630e5cf9b242be5,1,0,1,0.47619047619047616
7babfd70b1f32a7073a51803218c9b520fbbb6be,1,1,0,0.5238095238095238
51c91423bc5e00af9aa11bdee0afb9f065873cbb,1,1,0,0.5238095238095238
552d082b339003e8058316f45ad4f37820f463d5,1,1,0,0.5238095238095238
a967c171292f21f0188eac8ca8e809d78d1b3ff9,1,0,1,0.47619047619047616
8688aa3d6ecd8e1e8114f9d7cfddf6e1f386a41a,1,1,0,0.5238095238095238
32f2e91c0ad6c9598654e464b5a25a22b3e856b3,4,2,2,0.5
80307e02ba89b4bd05bef4228f9deeb9bdb3d8b8,29,24,5,0.6938775510204082
85cbb975a0904c8a8ea5a7484ed5838dc1bf3b01,1,1,0,0.5238095238095238
c12c4b069f79dc518cdb9c467cb0c9e453c07f95,2,1,1,0.5
5ed0f06402c1b02673b2e7d7deb33967589457cf,1,0,1,0.47619047619047616
76de47821708517b69d2b6a34b4a484052c79123,1,0,1,0.47619047619047616
369dab42c813d7ad94d9a6a19e888cbe8e6356ed,1,1,0,0.5238095238095238
42ca261bce816c7b5d4c9fc52a4b4c2e93a58537,40,31,9,0.6833333333333333
26200c730fd4fc1f122ae13c61ef65eda1af6975,1,1,0,0.5238095238095238
f379f9b626d46994194197c1a0fdf216d6b7eea9,10,3,7,0.43333333333333335
